height_cm,weight_kg,bmi,shoulder_width_ratio,hip_width_ratio,torso_length_ratio,leg_length_ratio,arm_length_ratio,shoulder_hip_ratio,torso_leg_ratio,back_length_ratio,belly_width_ratio,neck_width_ratio,upper_arm_ratio,thigh_ratio,inseam_ratio,arm_span_ratio,chest,waist,hip,shoulder_width_cm,back_length,inseam,thigh_circumference,neck_circumference,arm_circumference,gender_male
157.8,41.4,16.6265,0.2316,0.1698,0.2846,0.466,0.3392,1.3643,0.6107,0.2668,0.1438,0.0588,0.1866,0.2563,0.4367,0.9101,78.8,61.9,84.1,36.6,42.1,68.9,46.6,29.1,24.5,0.0
174.6,73.8,24.1821,0.2553,0.1831,0.2886,0.4632,0.3516,1.3945,0.6231,0.2741,0.1617,0.0704,0.1934,0.2548,0.4369,0.9585,96.7,81.8,100.4,44.6,47.9,76.3,56.0,38.6,33.2,1.0
172.6,69.1,23.2074,0.2562,0.1771,0.2883,0.4622,0.3488,1.4471,0.6237,0.2733,0.1571,0.0702,0.1918,0.2542,0.4433,0.9537,96.5,77.3,95.9,44.2,47.2,76.5,53.4,38.0,31.3,1.0
161.5,71.8,27.5244,0.2595,0.1882,0.2902,0.4683,0.3473,1.3789,0.6197,0.2743,0.1729,0.073,0.191,0.2576,0.4343,0.9541,94.9,82.9,95.5,41.9,44.3,70.2,53.3,37.0,32.1,1.0
167.6,59.9,21.3164,0.2352,0.1842,0.2809,0.4561,0.337,1.2771,0.6158,0.2626,0.1572,0.0647,0.1853,0.2509,0.4378,0.9091,89.3,73.8,96.9,39.4,44.0,73.4,53.7,34.1,27.6,0.0
167.8,70.1,24.8952,0.2575,0.1831,0.2884,0.4606,0.3478,1.4061,0.6262,0.2686,0.169,0.0705,0.1913,0.2533,0.4407,0.9531,93.3,80.6,96.5,43.2,45.1,74.0,54.6,37.1,31.4,1.0
151.9,50.5,21.8716,0.2386,0.1865,0.2809,0.4592,0.341,1.2794,0.6119,0.2603,0.1548,0.0643,0.1875,0.2525,0.4375,0.9206,82.1,65.4,89.0,36.3,39.5,66.5,49.6,30.6,25.1,0.0
180.9,76.5,23.3652,0.2573,0.1813,0.2956,0.4603,0.3492,1.4189,0.6423,0.2741,0.1619,0.0687,0.192,0.2531,0.4393,0.9556,102.8,83.7,103.0,46.5,49.6,79.5,55.9,39.0,33.4,1.0
163.0,48.6,18.3046,0.2309,0.1768,0.2797,0.4647,0.3395,1.306,0.6019,0.2633,0.144,0.0613,0.1867,0.2556,0.4391,0.9099,82.4,66.7,90.5,37.6,42.9,71.6,49.4,31.4,24.8,0.0
168.0,74.7,26.4704,0.2563,0.1882,0.2875,0.4622,0.3488,1.3622,0.6221,0.2692,0.1646,0.0721,0.1918,0.2542,0.4413,0.9539,96.5,84.6,99.3,43.1,45.2,74.1,56.8,38.0,31.7,1.0
163.9,67.8,25.2249,0.2405,0.197,0.2796,0.4619,0.3398,1.2208,0.6053,0.2589,0.1601,0.0682,0.1869,0.254,0.436,0.9201,93.8,75.9,101.4,39.4,42.4,71.5,56.2,35.1,29.1,0.0
174.4,53.9,17.7151,0.2488,0.159,0.2894,0.4651,0.3482,1.5647,0.6221,0.2733,0.142,0.0627,0.1915,0.2558,0.4424,0.9452,85.8,72.9,87.1,43.4,47.7,77.2,49.4,34.3,28.2,1.0
161.3,68.3,26.2453,0.2553,0.1857,0.2954,0.4662,0.3576,1.3743,0.6335,0.2736,0.1678,0.0717,0.1967,0.2564,0.4463,0.9704,93.1,81.0,94.1,41.2,44.1,72.0,52.4,36.3,30.8,1.0
154.0,56.9,24.0051,0.2415,0.1985,0.2783,0.4654,0.3383,1.2164,0.5979,0.2576,0.1564,0.0672,0.186,0.256,0.4452,0.918,86.0,70.8,96.0,37.2,39.7,68.6,52.4,32.5,26.9,0.0
161.4,55.3,21.2102,0.2342,0.1875,0.2845,0.4613,0.332,1.2492,0.6167,0.2652,0.1479,0.0645,0.1826,0.2537,0.4338,0.8981,86.8,68.2,95.0,37.8,42.8,70.0,49.9,32.7,26.7,0.0
163.2,53.1,19.9476,0.2319,0.1815,0.2796,0.4626,0.334,1.2775,0.6044,0.2696,0.1485,0.0631,0.1837,0.2544,0.4303,0.9,86.1,67.9,93.0,37.8,44.0,70.2,51.9,32.3,25.9,0.0
175.2,71.7,23.3859,0.2527,0.183,0.2907,0.4674,0.3471,1.3807,0.622,0.271,0.1635,0.0691,0.1909,0.2571,0.4408,0.9468,94.6,80.6,100.7,44.3,47.5,77.2,55.2,38.0,32.2,1.0
163.3,63.2,23.7173,0.2398,0.1929,0.281,0.4639,0.344,1.2431,0.6058,0.2589,0.158,0.0668,0.1892,0.2551,0.437,0.9278,88.7,73.1,98.9,39.1,42.3,71.3,55.9,34.3,28.2,0.0
153.1,47.2,20.1545,0.2337,0.1829,0.2818,0.4539,0.3378,1.2774,0.6208,0.26,0.147,0.0622,0.1858,0.2496,0.4383,0.9092,79.3,62.7,87.9,35.8,39.8,67.1,49.0,29.9,24.7,0.0
182.6,69.7,20.8995,0.2536,0.1716,0.2875,0.464,0.3478,1.4774,0.6196,0.2765,0.1465,0.0665,0.1913,0.2552,0.438,0.9491,98.0,79.7,98.4,46.3,50.5,80.0,56.2,38.1,32.3,1.0
154.0,53.9,22.6965,0.2353,0.194,0.2804,0.4639,0.3378,1.2128,0.6044,0.264,0.1479,0.0657,0.1858,0.2552,0.4355,0.911,85.0,68.1,93.8,36.2,40.7,67.1,50.0,31.8,26.4,0.0
162.7,64.3,24.2885,0.241,0.1993,0.2799,0.4547,0.3362,1.2092,0.6155,0.2623,0.1614,0.0675,0.1849,0.2501,0.4398,0.9134,90.9,73.2,101.8,39.2,42.7,71.5,56.6,34.5,28.6,0.0
154.6,38.3,16.0,0.227,0.17,0.2818,0.4619,0.3374,1.3355,0.6102,0.2623,0.1326,0.0582,0.1856,0.254,0.4435,0.9018,75.6,58.9,82.5,35.1,40.6,68.6,45.3,28.3,22.3,0.0
161.3,57.0,21.9167,0.2449,0.1907,0.2758,0.4684,0.3372,1.2843,0.5888,0.2629,0.1592,0.0643,0.1855,0.2576,0.4358,0.9193,87.8,70.7,96.6,39.5,42.4,70.3,53.5,32.6,27.0,0.0
171.2,56.2,19.1695,0.2339,0.1819,0.2833,0.4623,0.3354,1.2859,0.6129,0.2657,0.1488,0.0623,0.1845,0.2543,0.4388,0.9048,88.9,71.5,97.8,40.0,45.5,75.1,53.6,33.5,27.0,0.0
149.8,44.9,19.9895,0.2344,0.1846,0.2846,0.4586,0.3375,1.2696,0.6205,0.259,0.1504,0.0624,0.1856,0.2522,0.441,0.9094,75.9,60.8,86.8,35.1,38.8,66.1,47.0,29.3,24.1,0.0
165.7,63.5,23.1275,0.2364,0.1901,0.2823,0.465,0.3434,1.2436,0.6071,0.2618,0.1548,0.0656,0.1888,0.2557,0.4394,0.9231,89.3,70.5,98.9,39.2,43.4,72.8,55.5,34.1,28.1,0.0
157.7,64.1,25.7817,0.2419,0.2039,0.2803,0.4589,0.3378,1.1863,0.6108,0.2647,0.1661,0.0682,0.1858,0.2524,0.4422,0.9176,90.5,74.4,101.0,38.2,41.7,69.7,55.9,33.8,27.6,0.0
165.6,71.0,25.903,0.2396,0.2017,0.2758,0.462,0.3315,1.1882,0.597,0.2603,0.1667,0.0689,0.1823,0.2541,0.4386,0.9027,96.9,74.6,104.8,39.7,43.1,72.6,58.9,35.8,29.2,0.0
172.8,59.0,19.7539,0.2326,0.1785,0.2829,0.4626,0.3401,1.303,0.6115,0.2623,0.1472,0.0633,0.187,0.2544,0.436,0.9128,91.0,73.2,96.8,40.2,45.3,75.3,53.7,34.3,27.5,0.0
181.7,74.6,22.5989,0.2501,0.1742,0.2928,0.4664,0.3505,1.4353,0.6278,0.2744,0.1605,0.0688,0.1928,0.2565,0.4432,0.9512,100.6,84.3,99.4,45.4,49.9,80.5,57.0,39.2,33.0,1.0
160.4,61.4,23.8552,0.2423,0.1945,0.2777,0.4577,0.3343,1.2456,0.6068,0.2634,0.1644,0.0658,0.1838,0.2518,0.4405,0.9108,89.8,71.1,98.0,38.9,42.3,70.7,53.3,33.2,27.7,0.0
155.6,53.3,22.0051,0.2531,0.1736,0.2948,0.467,0.3432,1.4582,0.6314,0.2731,0.1581,0.0675,0.1888,0.2568,0.4418,0.9395,83.4,72.3,84.8,39.4,42.5,68.8,47.9,33.0,28.4,1.0
171.6,78.7,26.7212,0.2601,0.1884,0.2918,0.4618,0.3486,1.3808,0.6319,0.2737,0.1645,0.0721,0.1917,0.254,0.439,0.9573,99.2,83.8,101.5,44.6,47.0,75.3,57.0,38.8,33.1,1.0
163.4,51.7,19.3707,0.2312,0.1799,0.2822,0.4703,0.3335,1.2851,0.6001,0.2629,0.1461,0.0622,0.1834,0.2587,0.4324,0.8982,85.3,66.9,92.3,37.8,42.9,70.6,51.0,31.9,25.8,0.0
174.4,58.3,19.1726,0.2487,0.166,0.2895,0.466,0.3445,1.4985,0.6211,0.276,0.1535,0.0649,0.1895,0.2563,0.4421,0.9378,90.3,74.5,90.9,43.4,48.1,77.1,52.1,35.5,29.5,1.0
162.7,69.5,26.2503,0.2448,0.201,0.2813,0.4623,0.3392,1.2179,0.6085,0.2607,0.1661,0.0694,0.1866,0.2543,0.4387,0.9232,95.0,75.2,102.7,39.8,42.4,71.4,57.3,35.5,28.8,0.0
152.9,44.9,19.1853,0.2391,0.179,0.2795,0.4661,0.3384,1.3357,0.5997,0.2597,0.1502,0.0622,0.1861,0.2563,0.4343,0.9159,79.9,65.5,85.9,36.6,39.7,66.4,48.7,29.9,23.8,0.0
175.3,55.6,18.0988,0.2516,0.1635,0.2947,0.4621,0.3503,1.5391,0.6377,0.2746,0.1424,0.0643,0.1927,0.2541,0.4415,0.9523,87.8,74.0,90.0,44.1,48.2,77.4,50.1,35.4,29.3,1.0
176.9,80.0,25.5538,0.2547,0.1885,0.2915,0.4653,0.3486,1.3507,0.6264,0.2738,0.1741,0.0707,0.1917,0.2559,0.4415,0.9518,100.3,87.9,104.7,45.0,48.4,78.1,57.6,39.3,33.4,1.0
154.7,55.3,23.0996,0.2381,0.1923,0.2833,0.4613,0.3316,1.238,0.6143,0.2615,0.156,0.0652,0.1824,0.2537,0.4347,0.9014,85.3,69.7,93.4,36.8,40.5,67.3,51.9,31.7,26.2,0.0
158.8,58.6,23.2259,0.2541,0.1809,0.2868,0.4648,0.3474,1.4049,0.617,0.274,0.1621,0.0682,0.191,0.2556,0.4436,0.9488,86.9,76.0,90.2,40.3,43.5,70.4,51.1,34.0,28.7,1.0
165.9,64.9,23.6071,0.2365,0.1965,0.2784,0.4643,0.3371,1.2031,0.5996,0.2639,0.1648,0.0666,0.1854,0.2554,0.4408,0.9107,91.4,75.4,102.4,39.2,43.8,73.1,55.3,34.7,28.9,0.0
158.1,54.8,21.9052,0.2363,0.1877,0.283,0.4593,0.3394,1.2591,0.6162,0.2628,0.151,0.0645,0.1867,0.2526,0.4396,0.9151,88.1,70.2,93.2,37.4,41.6,69.5,51.4,32.0,25.1,0.0
154.4,49.1,20.5784,0.2381,0.183,0.2819,0.4599,0.3321,1.3011,0.6129,0.2655,0.1504,0.0622,0.1827,0.2529,0.4405,0.9023,79.9,65.5,88.7,36.8,41.0,68.0,50.3,30.2,24.2,0.0
163.7,56.0,20.8897,0.2388,0.1854,0.2823,0.4578,0.3343,1.2878,0.6167,0.2589,0.1538,0.0641,0.1839,0.2518,0.4336,0.9074,88.4,69.7,95.3,39.1,42.4,71.0,51.8,33.0,26.5,0.0
174.6,72.8,23.8724,0.2517,0.1833,0.2934,0.4558,0.351,1.373,0.6438,0.2747,0.1638,0.0691,0.1931,0.2507,0.4459,0.9537,96.7,81.3,100.5,43.9,48.0,77.8,56.1,37.9,32.1,1.0
178.9,65.6,20.5074,0.2494,0.173,0.2906,0.4638,0.3474,1.4416,0.6266,0.2737,0.1478,0.067,0.1911,0.2551,0.4415,0.9442,96.3,80.0,97.2,44.6,49.0,79.0,53.7,37.6,30.5,1.0
149.6,53.0,23.6833,0.2386,0.1936,0.2837,0.4625,0.3387,1.2324,0.6133,0.262,0.1602,0.0673,0.1863,0.2544,0.4354,0.916,82.8,67.9,90.9,35.7,39.2,65.1,52.1,31.6,25.2,0.0
164.1,78.9,29.3036,0.244,0.2061,0.2793,0.4643,0.3371,1.1838,0.6015,0.2666,0.1754,0.0724,0.1854,0.2554,0.4381,0.9183,98.8,80.9,106.2,40.0,43.7,71.9,59.6,37.3,30.7,0.0
168.4,63.4,22.3574,0.2566,0.1809,0.2949,0.4702,0.3454,1.4187,0.6272,0.2718,0.1572,0.0684,0.19,0.2586,0.443,0.9475,91.3,78.9,95.7,43.2,45.8,74.6,51.8,36.2,30.5,1.0
162.0,59.2,22.5847,0.2381,0.1908,0.2785,0.4595,0.3362,1.2483,0.6061,0.2626,0.1554,0.0656,0.1849,0.2527,0.4392,0.9106,89.2,72.0,97.0,38.6,42.5,71.1,53.3,33.4,27.8,0.0
165.7,50.5,18.4117,0.234,0.1809,0.281,0.4601,0.3363,1.2932,0.6109,0.2634,0.1443,0.0611,0.185,0.253,0.4354,0.9067,84.8,65.0,94.1,38.8,43.6,72.1,50.8,31.8,25.9,0.0
164.0,44.7,16.6209,0.2302,0.1721,0.286,0.4614,0.3378,1.3373,0.6199,0.2628,0.1374,0.0595,0.1858,0.2538,0.4378,0.9058,82.1,62.7,88.6,37.7,43.1,71.8,48.1,30.6,24.1,0.0
161.8,71.7,27.4068,0.2381,0.206,0.2833,0.4625,0.3367,1.1557,0.6126,0.2621,0.1701,0.0706,0.1852,0.2544,0.4351,0.9114,94.4,75.2,104.6,38.5,42.4,70.4,58.5,35.9,29.5,0.0
165.7,71.0,25.8549,0.24,0.2003,0.2808,0.4628,0.3413,1.1982,0.6067,0.2657,0.1636,0.0684,0.1877,0.2546,0.4392,0.9226,93.8,77.0,104.2,39.8,44.0,72.8,58.5,35.6,30.6,0.0
156.9,60.2,24.4244,0.2433,0.2005,0.2821,0.4609,0.3378,1.2139,0.612,0.2638,0.1611,0.0676,0.1858,0.2535,0.4394,0.9189,89.7,70.4,98.8,38.2,41.4,69.0,51.3,33.3,27.3,0.0
169.4,68.3,23.8099,0.2348,0.1937,0.2777,0.4579,0.3393,1.2121,0.6066,0.2594,0.1603,0.0669,0.1866,0.2518,0.4342,0.9135,95.5,77.1,103.0,39.8,43.9,73.5,56.4,35.6,29.1,0.0
165.4,65.1,23.8161,0.2416,0.1928,0.2786,0.4616,0.3407,1.2533,0.6035,0.265,0.1577,0.0669,0.1874,0.2539,0.4391,0.9231,94.7,75.1,100.1,40.0,43.8,72.6,56.0,34.7,29.0,0.0
184.4,71.2,20.9431,0.2509,0.1722,0.2915,0.4656,0.3517,1.4572,0.6261,0.2785,0.1516,0.0667,0.1934,0.2561,0.4462,0.9544,96.4,83.7,99.7,46.3,51.4,82.3,56.1,38.6,31.7,1.0
152.9,54.2,23.1881,0.2412,0.1928,0.2823,0.4677,0.343,1.2511,0.6037,0.262,0.1566,0.0659,0.1887,0.2572,0.4436,0.9272,84.6,67.1,92.5,36.9,40.0,67.8,52.0,31.6,26.0,0.0
164.1,66.8,24.8044,0.2553,0.177,0.2913,0.4599,0.3525,1.4422,0.6334,0.2779,0.1647,0.071,0.1939,0.253,0.4434,0.9603,91.4,80.3,91.2,41.9,45.6,72.8,52.1,36.6,30.6,1.0
171.9,81.5,27.5761,0.2608,0.19,0.2852,0.4666,0.3513,1.3727,0.6112,0.2753,0.1694,0.0736,0.1932,0.2566,0.4465,0.9634,99.5,86.9,102.6,44.8,47.3,76.8,57.1,39.7,34.1,1.0
160.6,66.2,25.6573,0.2449,0.201,0.2795,0.4527,0.3338,1.2184,0.6175,0.2672,0.1634,0.068,0.1836,0.249,0.4344,0.9125,92.1,72.9,101.4,39.3,42.9,69.8,55.7,34.3,27.8,0.0
155.7,67.9,28.009,0.2457,0.2101,0.2788,0.4637,0.3393,1.1693,0.6012,0.2622,0.1701,0.0704,0.1866,0.255,0.4418,0.9243,91.7,74.9,102.7,38.2,40.8,68.8,54.6,34.4,28.3,0.0
167.3,77.6,27.7135,0.2448,0.205,0.279,0.4617,0.3392,1.194,0.6043,0.2586,0.1689,0.0701,0.1865,0.2539,0.4364,0.9232,99.2,79.9,107.7,41.0,43.3,73.0,59.6,36.8,30.8,0.0
151.8,65.2,28.3046,0.2452,0.2064,0.2834,0.4639,0.3392,1.1884,0.6109,0.2622,0.1728,0.0706,0.1865,0.2551,0.4375,0.9236,88.8,72.9,98.4,37.2,39.8,66.4,54.8,33.7,28.0,0.0
172.5,75.2,25.2513,0.2551,0.1786,0.297,0.4661,0.3581,1.4284,0.6371,0.2724,0.1667,0.0713,0.1969,0.2564,0.4426,0.9712,96.3,83.8,96.8,44.0,47.0,76.3,55.4,38.6,33.1,1.0
173.3,92.3,30.7399,0.2612,0.1948,0.2913,0.4681,0.3503,1.341,0.6223,0.2684,0.1803,0.0765,0.1927,0.2574,0.4433,0.9618,105.7,90.7,106.0,45.3,46.5,76.8,60.0,41.6,35.4,1.0
164.6,79.1,29.2261,0.2453,0.2125,0.288,0.46,0.3349,1.1545,0.6262,0.2622,0.1729,0.0717,0.1842,0.253,0.4365,0.9152,99.8,80.7,109.8,40.4,43.1,71.8,60.5,37.1,30.4,0.0
176.6,72.3,23.1801,0.2545,0.1819,0.2892,0.4642,0.3483,1.3993,0.6231,0.2698,0.16,0.0692,0.1916,0.2553,0.4468,0.9511,97.1,82.8,100.9,44.9,47.7,78.9,54.5,38.4,32.6,1.0
159.3,42.5,16.7431,0.2288,0.17,0.2807,0.459,0.3376,1.3461,0.6114,0.2615,0.1388,0.0594,0.1857,0.2525,0.4364,0.904,79.6,63.4,85.0,36.5,41.7,69.5,46.8,29.7,23.9,0.0
174.1,89.2,29.4317,0.2622,0.1925,0.2871,0.4612,0.3517,1.3624,0.6226,0.2699,0.1759,0.0756,0.1934,0.2537,0.4378,0.9657,103.8,88.4,105.2,45.6,47.0,76.2,59.7,41.3,35.0,1.0
184.3,54.6,16.07,0.239,0.1585,0.2904,0.4624,0.3487,1.5079,0.6281,0.2765,0.136,0.0609,0.1918,0.2543,0.4438,0.9364,91.8,76.8,91.7,44.0,50.9,81.8,49.3,35.2,29.7,1.0
181.2,66.2,20.1741,0.2499,0.1698,0.2895,0.4594,0.3567,1.472,0.6302,0.2716,0.149,0.0651,0.1962,0.2526,0.4372,0.9634,93.3,79.0,96.6,45.3,49.2,79.2,55.1,37.0,31.7,1.0
167.5,68.6,24.4617,0.2524,0.1793,0.2887,0.4614,0.3512,1.4072,0.6258,0.2755,0.1635,0.0701,0.1932,0.2538,0.4436,0.9548,93.6,81.8,94.3,42.3,46.1,74.3,54.0,36.8,31.3,1.0
163.9,56.3,20.9525,0.2472,0.1713,0.2878,0.4624,0.3504,1.4435,0.6224,0.2735,0.1515,0.066,0.1927,0.2543,0.4476,0.948,85.0,74.5,88.1,40.5,44.8,73.4,49.9,34.0,28.4,1.0
167.4,70.1,25.0258,0.2555,0.1802,0.2919,0.4623,0.35,1.4176,0.6314,0.2745,0.1663,0.0717,0.1925,0.2543,0.4485,0.9554,94.5,81.3,94.7,42.8,46.0,75.1,54.9,37.7,31.1,1.0
162.3,44.3,16.8005,0.2316,0.173,0.2793,0.4628,0.3411,1.3388,0.6035,0.2615,0.1377,0.0595,0.1876,0.2545,0.4385,0.9139,81.1,63.5,88.2,37.6,42.5,71.2,48.7,30.4,24.1,0.0
156.3,62.2,25.4541,0.2391,0.201,0.2809,0.4611,0.3409,1.1895,0.6092,0.2619,0.1648,0.0683,0.1875,0.2536,0.4411,0.9208,91.6,71.1,98.7,37.4,40.9,69.0,53.1,33.5,27.3,0.0
157.4,52.6,21.2342,0.2521,0.1706,0.2941,0.4649,0.3465,1.478,0.6325,0.272,0.1493,0.067,0.1906,0.2557,0.4412,0.9451,83.8,70.8,84.3,39.7,42.8,69.4,46.9,33.1,27.5,1.0
174.9,69.0,22.5549,0.255,0.1745,0.2948,0.4615,0.3473,1.4611,0.6387,0.2732,0.1578,0.0685,0.191,0.2539,0.4402,0.9496,96.1,81.5,95.9,44.6,47.8,77.0,55.7,37.6,32.2,1.0
165.8,89.0,32.3743,0.2596,0.2004,0.295,0.4696,0.3451,1.2955,0.6282,0.2717,0.181,0.0779,0.1898,0.2583,0.439,0.9499,101.8,90.8,104.3,43.0,45.0,72.8,58.3,40.6,34.5,1.0
163.5,66.2,24.7792,0.2383,0.1982,0.2807,0.4606,0.3333,1.2022,0.6093,0.2639,0.1607,0.0676,0.1833,0.2533,0.4363,0.9048,93.5,73.0,101.7,39.0,43.1,71.3,57.0,34.7,28.5,0.0
176.0,78.9,25.4789,0.2561,0.1832,0.2943,0.4643,0.3448,1.3982,0.6337,0.2729,0.1656,0.071,0.1896,0.2554,0.4481,0.9457,101.3,84.0,101.3,45.1,48.0,78.9,58.1,39.2,33.0,1.0
170.0,69.3,23.9558,0.2565,0.1779,0.2927,0.4705,0.3418,1.4418,0.6221,0.2684,0.1585,0.0697,0.188,0.2588,0.4472,0.94,94.5,80.2,95.0,43.6,45.6,76.0,55.3,37.2,31.0,1.0
159.4,71.8,28.2557,0.2618,0.1876,0.29,0.4604,0.3592,1.3959,0.6299,0.2708,0.1666,0.0744,0.1976,0.2532,0.4393,0.9802,93.9,81.7,93.9,41.7,43.2,70.0,54.1,37.3,31.4,1.0
159.7,71.1,27.8958,0.2454,0.2069,0.2805,0.4643,0.3376,1.1862,0.6041,0.2663,0.1717,0.0697,0.1857,0.2554,0.438,0.9206,95.4,73.4,103.7,39.2,42.5,69.9,57.2,34.9,29.9,0.0
160.6,65.2,25.2729,0.2565,0.1832,0.2907,0.4594,0.3505,1.4,0.6328,0.2733,0.1658,0.0709,0.1928,0.2527,0.437,0.9576,90.3,76.4,92.4,41.2,43.9,70.2,52.4,35.7,30.3,1.0
159.1,66.3,26.1795,0.2432,0.2003,0.2852,0.4632,0.337,1.2141,0.6157,0.2591,0.1642,0.0688,0.1854,0.2548,0.4352,0.9172,91.3,74.2,100.1,38.7,41.2,69.3,56.5,34.4,28.8,0.0
145.3,54.0,25.5935,0.2434,0.1971,0.2842,0.4606,0.3422,1.2346,0.6169,0.264,0.1633,0.0686,0.1882,0.2533,0.4413,0.9278,82.6,65.8,89.9,35.4,38.4,64.1,50.0,31.3,26.1,0.0
161.7,47.8,18.2748,0.2338,0.177,0.2814,0.4591,0.3368,1.3207,0.6129,0.267,0.1424,0.0608,0.1853,0.2525,0.4424,0.9074,82.7,63.7,89.9,37.8,43.2,71.5,48.5,30.9,24.5,0.0
172.0,75.3,25.4273,0.2628,0.1863,0.291,0.463,0.3481,1.4107,0.6285,0.2731,0.163,0.0713,0.1915,0.2547,0.4427,0.9591,98.2,86.4,100.6,45.2,47.0,76.2,55.6,38.5,32.3,1.0
162.6,59.2,22.3697,0.2347,0.1854,0.2799,0.4604,0.3335,1.266,0.608,0.2619,0.1548,0.0651,0.1834,0.2532,0.4409,0.9016,89.3,70.1,94.7,38.2,42.6,71.7,53.8,33.3,27.4,0.0
172.4,71.6,24.068,0.2588,0.1807,0.2925,0.4627,0.3491,1.4319,0.6322,0.271,0.1637,0.0689,0.192,0.2545,0.4432,0.9569,96.7,80.8,97.9,44.6,46.7,76.4,55.0,37.3,31.8,1.0
158.3,48.8,19.4676,0.2359,0.1836,0.2797,0.4735,0.3346,1.285,0.5907,0.261,0.1432,0.0617,0.184,0.2604,0.4366,0.9052,83.8,64.3,91.3,37.3,41.3,69.1,49.4,30.7,24.6,0.0
177.3,64.9,20.647,0.25,0.1727,0.2902,0.4584,0.348,1.4475,0.6331,0.2727,0.1505,0.0667,0.1914,0.2521,0.4423,0.946,91.9,76.2,96.2,44.3,48.4,78.4,52.3,37.2,30.8,1.0
165.1,62.4,22.9064,0.2366,0.1924,0.2794,0.462,0.3355,1.23,0.6048,0.2612,0.1508,0.0664,0.1845,0.2541,0.4404,0.9076,92.0,72.9,99.7,39.1,43.1,72.7,56.5,34.4,28.3,0.0
175.0,50.4,16.4484,0.2474,0.1608,0.2915,0.466,0.3528,1.5384,0.6256,0.2743,0.1361,0.0628,0.1941,0.2563,0.4444,0.9531,84.2,69.9,88.4,43.3,48.0,77.8,49.0,34.5,28.5,1.0
159.7,49.2,19.3002,0.2353,0.1787,0.2821,0.4595,0.3377,1.3164,0.6139,0.2645,0.1499,0.0623,0.1858,0.2527,0.429,0.9107,83.4,65.7,89.6,37.6,42.2,68.5,50.1,31.3,25.4,0.0
170.6,66.3,22.805,0.2536,0.1787,0.2896,0.4643,0.3498,1.4193,0.6237,0.2757,0.1577,0.0686,0.1924,0.2554,0.4396,0.9532,94.5,76.0,95.7,43.2,47.0,75.0,52.7,36.8,31.3,1.0
169.0,72.9,25.502,0.2589,0.1847,0.2922,0.4673,0.3495,1.4015,0.6252,0.2736,0.1598,0.0707,0.1922,0.257,0.4428,0.9579,96.4,79.0,98.0,43.8,46.3,74.9,55.7,37.5,33.0,1.0
156.5,61.1,24.9404,0.2418,0.1966,0.2805,0.4617,0.3364,1.23,0.6075,0.2621,0.1655,0.0677,0.185,0.2539,0.4308,0.9147,88.4,71.1,96.6,37.8,41.0,67.4,52.9,33.3,27.6,0.0
168.4,72.4,25.5293,0.259,0.1845,0.2892,0.47,0.3483,1.4037,0.6152,0.2745,0.1637,0.071,0.1916,0.2585,0.4389,0.9557,94.5,82.2,97.6,43.6,46.2,73.9,55.0,37.5,32.2,1.0
163.7,64.8,24.1903,0.2406,0.1941,0.2792,0.4675,0.3343,1.2396,0.5972,0.263,0.162,0.0679,0.1839,0.2571,0.4336,0.9092,92.5,74.0,99.8,39.4,43.0,71.0,56.2,34.9,28.0,0.0
156.7,51.5,20.9719,0.2362,0.187,0.2797,0.4658,0.3361,1.263,0.6006,0.2637,0.1501,0.0633,0.1849,0.2562,0.4306,0.9084,83.2,66.0,92.0,37.0,41.3,67.5,49.7,31.2,25.7,0.0
169.1,70.5,24.6534,0.2574,0.1844,0.2876,0.4655,0.348,1.3954,0.6178,0.2731,0.1561,0.0704,0.1914,0.256,0.4458,0.9534,95.8,85.5,97.9,43.5,46.2,75.4,55.4,37.4,31.5,1.0
159.2,63.7,25.1008,0.2401,0.196,0.2869,0.4619,0.3393,1.2253,0.6212,0.2643,0.1601,0.0685,0.1866,0.2541,0.4393,0.9187,92.6,70.9,98.0,38.2,42.1,70.0,55.1,34.2,27.7,0.0
171.1,64.2,21.9364,0.2352,0.1862,0.277,0.4659,0.3333,1.2637,0.5946,0.2592,0.155,0.065,0.1833,0.2562,0.4385,0.9019,92.5,75.0,100.0,40.3,44.4,75.0,54.5,34.9,28.6,0.0
166.0,46.7,16.9638,0.2357,0.1731,0.2777,0.4574,0.3379,1.3616,0.6071,0.2624,0.1372,0.0588,0.1859,0.2516,0.442,0.9116,84.6,62.7,90.2,39.1,43.6,73.4,48.9,30.6,25.4,0.0
167.5,66.9,23.8654,0.2544,0.1792,0.2925,0.4631,0.3463,1.4193,0.6317,0.2764,0.1573,0.0703,0.1905,0.2547,0.4369,0.947,93.8,80.6,94.3,42.6,46.3,73.2,53.5,37.0,30.7,1.0
168.5,76.0,26.7935,0.2567,0.1871,0.2921,0.4659,0.3533,1.3721,0.627,0.2751,0.1687,0.0732,0.1943,0.2563,0.4446,0.9633,96.1,83.4,99.0,43.2,46.3,74.9,55.8,38.7,32.2,1.0
155.8,51.5,21.2126,0.2372,0.1852,0.2815,0.4668,0.3372,1.2805,0.6031,0.2604,0.147,0.0643,0.1855,0.2567,0.4362,0.9116,83.4,67.0,90.6,36.9,40.6,67.9,52.1,31.5,25.4,0.0
